,state_abbr,unemployment,year,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft,State
725,LA,5.067,1999,4372035,732.7,10.7,33.1,173.6,515.2,5014.1,1092.7,3425.2,496.2,Louisiana
726,LA,5.3,2000,4468976,681.1,12.5,33.5,168.5,466.6,4741.7,1035.8,3229.9,475.9,Louisiana
727,LA,5.742000000000001,2001,4470368,686.3,11.2,31.4,175.9,467.7,4646.0,1039.1,3121.8,485.1,Louisiana
728,LA,6.1579999999999995,2002,4476192,663.3,13.2,34.2,159.1,456.7,4442.1,1013.1,2978.0,451.0,Louisiana
729,LA,6.417000000000001,2003,4493665,636.9,13.0,35.6,156.0,432.4,4310.5,991.9,2881.2,437.4,Louisiana
730,LA,5.925,2004,4506685,640.0,12.7,35.9,145.7,445.8,4419.1,1006.5,2975.1,437.4,Louisiana
731,LA,7.125,2005,4507331,597.0,10.0,31.5,118.4,436.6,3696.0,873.7,2504.0,319.0,Louisiana
732,LA,4.467,2006,4287768,721.2,12.9,37.0,138.3,533.0,4080.8,1089.2,2626.2,365.4,Louisiana
733,LA,4.258,2007,4293204,740.4,14.6,33.2,147.1,545.5,4204.7,1093.2,2755.3,356.2,Louisiana
734,LA,4.9,2008,4410796,671.4,12.3,28.3,141.5,489.2,3880.9,1032.1,2541.3,307.5,Louisiana
735,LA,6.817,2009,4492076,642.9,11.8,30.1,136.9,464.1,3842.7,1044.7,2540.1,258.0,Louisiana
736,LA,7.95,2010,4545343,555.3,11.0,27.1,116.5,400.7,3644.8,999.6,2425.8,219.3,Louisiana
737,LA,7.808,2011,4574766,554.6,11.1,27.6,114.4,401.6,3683.9,1010.8,2473.9,199.2,Louisiana
738,LA,7.075,2012,4602134,496.3,10.6,25.1,118.6,342.0,3534.7,913.4,2450.3,171.1,Louisiana
739,LA,6.7170000000000005,2013,4629284,521.2,10.7,27.0,119.7,352.8,3578.9,890.3,2490.7,198.0,Louisiana
740,LA,6.367000000000001,2014,4649676,514.7,10.3,21.3,122.5,352.4,3458.8,824.5,2421.6,212.7,Louisiana
741,MA,9.617,1976,5809000,399.2,3.3,17.7,180.2,198.0,5421.7,1662.1,2446.8,1312.7,Massachusetts
742,MA,7.792000000000001,1977,5782000,425.3,3.1,20.8,169.9,231.6,4983.7,1532.2,2311.3,1140.1,Massachusetts
743,MA,6.225,1978,5774000,462.0,3.7,22.6,172.3,263.3,4888.5,1515.1,2277.8,1095.6,Massachusetts
744,MA,5.507999999999999,1979,5769000,531.3,3.7,24.8,203.2,299.6,5386.7,1604.6,2637.1,1144.9,Massachusetts
745,MA,5.632999999999999,1980,5728288,601.3,4.1,27.3,235.5,334.4,5477.8,1740.4,2685.8,1051.6,Massachusetts
746,MA,6.4670000000000005,1981,5770000,628.6,3.6,27.4,270.9,326.7,5206.7,1647.8,2559.6,999.3,Massachusetts
747,MA,7.7170000000000005,1982,5781000,571.4,3.8,25.3,213.8,328.5,4932.4,1422.1,2541.7,968.6,Massachusetts
748,MA,6.757999999999999,1983,5767000,576.8,3.5,25.9,208.5,338.9,4434.0,1253.5,2321.5,858.9,Massachusetts
749,MA,4.758,1984,5798000,523.7,3.6,28.1,174.6,317.4,4064.8,1099.6,2125.1,840.0,Massachusetts
750,MA,3.975,1985,5822000,538.2,3.5,29.8,188.5,316.5,4219.6,1120.4,2234.4,864.8,Massachusetts
751,MA,3.892,1986,5832000,556.9,3.6,29.7,192.7,330.9,4166.5,1070.9,2189.1,906.5,Massachusetts
752,MA,3.242,1987,5855000,564.6,3.0,31.9,177.3,352.5,4169.2,1059.9,2185.1,924.2,Massachusetts
753,MA,3.267,1988,5871000,619.6,3.5,32.0,176.3,407.8,4371.3,1061.3,2417.5,892.5,Massachusetts
754,MA,4.1419999999999995,1989,5913000,675.0,4.3,31.8,202.6,436.3,4461.0,1065.5,2484.8,910.7,Massachusetts
755,MA,6.2829999999999995,1990,6016425,736.3,4.0,33.7,217.1,481.4,4561.5,1112.7,2525.3,923.6,Massachusetts
756,MA,8.625,1991,5996000,736.1,4.2,32.1,194.6,505.2,4586.2,1167.1,2500.5,918.7,Massachusetts
757,MA,8.458,1992,5998000,779.0,3.6,36.1,184.4,555.0,4223.8,1072.3,2361.0,790.5,Massachusetts
758,MA,6.983,1993,6012000,804.9,3.9,33.4,175.7,592.0,4089.0,1001.7,2271.3,816.1,Massachusetts
759,MA,6.058,1994,6041000,707.6,3.5,30.2,168.2,505.7,3733.4,881.0,2151.3,701.0,Massachusetts
760,MA,5.3,1995,6074000,687.2,3.6,29.0,150.4,504.2,3654.4,817.7,2232.2,604.5,Massachusetts
761,MA,4.442,1996,6092000,642.2,2.6,29.0,127.7,482.9,3194.9,704.1,1962.6,528.2,Massachusetts
762,MA,3.925,1997,6118000,644.2,1.9,26.9,109.1,506.2,3031.0,661.8,1887.8,481.4,Massachusetts
763,MA,3.3,1998,6147000,621.3,2.0,27.4,96.6,495.2,2814.6,607.3,1777.7,429.5,Massachusetts
764,MA,3.1830000000000003,1999,6175169,551.0,2.0,26.9,96.0,426.0,2711.5,533.8,1762.6,415.0,Massachusetts
765,MA,2.6919999999999997,2000,6349097,476.1,2.0,26.7,91.6,355.9,2550.0,482.0,1660.5,407.6,Massachusetts
766,MA,3.725,2001,6401164,477.8,2.2,29.0,101.2,345.4,2610.1,506.6,1668.8,434.7,Massachusetts
767,MA,5.267,2002,6421800,484.9,2.7,27.7,111.6,342.9,2612.2,517.7,1680.6,414.0,Massachusetts
768,MA,5.707999999999999,2003,6420357,473.1,2.2,28.8,124.8,317.4,2562.8,544.6,1620.9,397.3,Massachusetts
769,MA,5.15,2004,6407382,460.2,2.7,28.0,116.8,312.8,2468.2,538.4,1585.7,344.1,Massachusetts
770,MA,4.867,2005,6433367,461.0,2.8,27.2,121.8,309.0,2358.0,539.8,1524.0,294.0,Massachusetts
771,MA,4.9,2006,6437193,500.5,2.9,27.5,125.5,344.5,2391.5,547.5,1564.7,279.2,Massachusetts
772,MA,4.6080000000000005,2007,6449755,441.7,2.9,25.5,108.9,304.4,2399.2,554.5,1611.3,233.4,Massachusetts
773,MA,5.5329999999999995,2008,6497967,463.8,2.6,26.9,108.9,325.4,2399.5,557.9,1645.3,196.3,Massachusetts
774,MA,8.092,2009,6593587,462.6,2.6,26.3,113.2,320.4,2323.1,523.5,1619.7,179.9,Massachusetts
775,MA,8.3,2010,6555466,468.9,3.3,27.2,105.2,333.2,2356.8,578.2,1603.6,175.0,Massachusetts
776,MA,7.257999999999999,2011,6607003,427.3,2.8,25.0,102.4,297.0,2252.6,551.0,1538.4,163.2,Massachusetts
777,MA,6.683,2012,6645303,407.0,1.8,24.8,98.6,281.7,2156.8,521.2,1496.6,139.0,Massachusetts
778,MA,6.7170000000000005,2013,6708874,406.4,2.1,25.7,99.9,270.1,2046.2,457.8,1452.4,136.0,Massachusetts
779,MA,5.75,2014,6745408,391.4,2.0,24.1,89.5,267.6,1857.1,370.1,1364.5,122.5,Massachusetts
780,MD,6.632999999999999,1976,4144000,633.4,8.5,32.0,295.5,297.4,5031.0,1359.9,3242.2,428.9,Maryland
781,MD,6.317,1977,4139000,693.8,8.0,34.8,292.1,358.9,5006.2,1400.0,3177.7,428.5,Maryland
782,MD,5.507999999999999,1978,4143000,732.0,8.2,35.6,309.6,378.6,5081.6,1421.8,3235.0,424.8,Maryland
783,MD,5.792000000000001,1979,4149000,795.5,9.8,39.4,331.2,415.2,5499.1,1509.5,3502.0,487.6,Maryland
784,MD,6.567,1980,4192211,852.4,9.5,40.1,392.7,410.1,5777.7,1698.0,3629.2,450.5,Maryland
785,MD,7.267,1981,4261000,887.1,9.9,38.8,424.4,414.0,5670.6,1660.2,3576.7,433.7,Maryland
786,MD,8.283,1982,4265000,850.0,10.1,37.4,360.5,441.9,5162.3,1419.6,3350.6,392.1,Maryland
787,MD,7.025,1983,4304000,807.1,8.5,32.8,347.4,418.4,4549.9,1224.4,2961.0,364.5,Maryland
788,MD,5.358,1984,4349000,792.3,8.1,37.7,301.1,445.3,4422.3,1183.8,2841.3,397.2,Maryland
789,MD,4.6,1985,4392000,834.6,7.9,38.7,302.2,485.8,4538.2,1206.6,2870.6,461.0,Maryland
790,MD,4.558,1986,4463000,833.0,9.0,43.6,304.0,476.4,4768.8,1245.6,2977.9,545.2,Maryland
791,MD,4.3580000000000005,1987,4535000,767.8,9.6,39.6,290.3,428.3,4709.8,1162.5,2965.5,581.8,Maryland
792,MD,4.25,1988,4644000,806.8,9.7,37.1,301.3,458.7,4897.9,1178.6,3047.1,672.1,Maryland
793,MD,3.8080000000000003,1989,4694000,855.4,11.6,38.0,332.1,473.7,4707.2,1123.5,2919.5,664.2,Maryland
794,MD,4.467,1990,4781468,919.0,11.5,45.7,363.8,497.9,4911.5,1119.9,3082.9,708.7,Maryland
795,MD,6.108,1991,4860000,956.2,11.7,45.9,407.1,491.5,5253.1,1157.6,3364.7,730.8,Maryland
796,MD,6.8,1992,4908000,1000.1,12.1,46.4,429.0,512.6,5224.5,1131.2,3366.8,726.4,Maryland
797,MD,6.175,1993,4965000,997.8,12.7,44.0,434.7,506.4,5108.7,1132.8,3292.5,683.4,Maryland
798,MD,5.2829999999999995,1994,5006000,948.0,11.6,40.7,402.5,493.3,5174.6,1043.4,3368.1,763.0,Maryland
799,MD,5.033,1995,5042000,986.9,11.8,42.2,423.1,509.7,5307.9,1057.5,3532.8,717.6,Maryland
800,MD,5.05,1996,5072000,931.2,11.6,37.6,393.2,488.8,5130.7,992.3,3427.0,711.4,Maryland
801,MD,4.958,1997,5094000,846.6,9.9,35.6,336.8,464.4,4806.5,940.7,3263.8,602.0,Maryland
802,MD,4.408,1998,5135000,796.6,10.0,33.4,298.7,454.5,4569.1,922.9,3096.8,549.4,Maryland
803,MD,3.575,1999,5171634,743.4,9.0,30.0,263.7,440.8,4176.1,835.9,2848.2,492.0,Maryland
804,MD,3.583,2000,5296486,786.6,8.1,29.1,256.0,493.3,4029.5,744.4,2745.7,539.5,Maryland
805,MD,4.025,2001,5386079,781.4,8.3,26.9,251.1,495.1,4075.5,771.5,2709.5,594.6,Maryland
806,MD,4.442,2002,5450525,770.8,9.4,25.1,246.2,490.1,3983.2,729.6,2629.5,624.2,Maryland
807,MD,4.433,2003,5512310,703.5,9.5,24.6,241.3,428.0,3799.1,701.0,2437.7,660.4,Maryland
808,MD,4.258,2004,5561332,700.6,9.4,23.7,229.7,437.9,3640.7,660.0,2335.6,645.2,Maryland
809,MD,4.133,2005,5589599,704.0,9.9,22.6,257.2,414.6,3551.0,642.7,2299.0,610.0,Maryland
810,MD,3.858,2006,5615727,678.6,9.7,21.0,256.0,392.0,3481.0,667.0,2270.4,543.5,Maryland
811,MD,3.4419999999999997,2007,5618344,641.9,9.9,21.0,236.0,375.1,3431.5,660.2,2265.9,505.4,Maryland
812,MD,4.208,2008,5633597,628.2,8.8,20.0,234.4,365.1,3517.6,689.6,2378.3,449.7,Maryland
813,MD,7.0,2009,5699478,590.0,7.7,20.3,210.7,351.3,3198.5,647.5,2206.7,344.2,Maryland
814,MD,7.642,2010,5785681,546.3,7.4,21.2,191.1,326.7,2995.5,634.4,2049.5,311.6,Maryland
815,MD,7.25,2011,5839572,493.5,6.8,20.5,177.1,289.0,2857.2,613.5,1968.5,275.2,Maryland
816,MD,6.957999999999999,2012,5884868,477.3,6.3,21.0,172.9,277.0,2758.1,574.4,1929.5,254.1,Maryland
817,MD,6.575,2013,5938737,475.4,6.5,19.9,169.2,271.5,2659.1,538.0,1895.2,225.9,Maryland
818,MD,5.8,2014,5976407,446.1,6.1,19.1,159.7,253.2,2507.5,468.7,1819.6,219.2,Maryland
819,ME,8.7,1976,1070000,220.0,2.7,9.9,37.9,169.4,3864.4,1313.2,2337.5,213.7,Maine
820,ME,8.258,1977,1085000,224.7,2.4,13.5,38.7,170.0,3850.7,1253.1,2350.7,246.9,Maine
821,ME,6.433,1978,1091000,207.7,2.7,11.1,32.9,161.0,3930.8,1241.2,2436.2,253.3,Maine
822,ME,6.808,1979,1097000,202.5,2.8,11.9,31.8,155.9,4104.8,1147.9,2719.1,237.9,Maine
823,ME,7.608,1980,1123670,193.4,2.8,12.9,30.8,146.8,4174.2,1182.8,2772.3,219.1,Maine
824,ME,7.375,1981,1132000,195.6,3.2,12.8,32.5,147.1,4047.7,1243.9,2610.0,193.8,Maine
825,ME,8.383,1982,1133000,163.0,2.1,13.4,30.5,117.0,3696.7,1047.0,2459.2,190.6,Maine
826,ME,8.325,1983,1146000,159.6,2.1,16.8,27.1,113.5,3521.6,996.1,2357.9,167.5,Maine
827,ME,6.242000000000001,1984,1156000,158.5,1.7,13.4,26.4,117.0,3368.9,888.1,2319.3,161.4,Maine
828,ME,5.517,1985,1164000,167.5,2.4,14.3,24.4,126.4,3504.2,911.3,2427.8,165.1,Maine
829,ME,5.292000000000001,1986,1174000,147.0,2.0,14.8,27.9,102.3,3314.2,803.5,2346.5,164.2,Maine
830,ME,4.3919999999999995,1987,1187000,152.1,2.5,15.7,25.6,108.3,3380.1,770.7,2436.1,173.4,Maine
831,ME,3.642,1988,1206000,157.4,3.1,18.6,25.8,110.0,3420.3,816.9,2398.7,204.7,Maine
832,ME,4.0169999999999995,1989,1222000,137.2,3.2,18.7,24.0,91.2,3446.5,802.8,2460.5,183.2,Maine
833,ME,5.3,1990,1227928,143.2,2.4,19.7,25.1,96.0,3554.5,823.0,2554.9,176.6,Maine
834,ME,7.5329999999999995,1991,1235000,132.1,1.2,21.9,22.7,86.3,3635.6,902.5,2569.8,163.3,Maine
835,ME,7.325,1992,1235000,130.9,1.7,23.8,23.3,82.0,3392.7,822.3,2426.4,144.0,Maine
836,ME,7.25,1993,1239000,125.7,1.6,26.6,21.3,76.3,3028.2,719.0,2174.7,134.4,Maine
837,ME,7.007999999999999,1994,1240000,129.9,2.3,25.6,22.4,79.6,3142.8,720.8,2278.8,143.2,Maine
838,ME,5.983,1995,1241000,131.4,2.0,21.4,26.9,81.1,3153.3,726.4,2292.0,134.8,Maine
839,ME,5.2170000000000005,1996,1243000,124.9,2.0,20.9,23.5,78.5,3269.2,748.4,2377.9,142.9,Maine
840,ME,5.058,1997,1242000,120.8,2.0,20.5,20.7,77.6,3011.0,663.5,2215.2,132.2,Maine
841,ME,4.508,1998,1244000,125.9,2.1,18.1,21.1,84.6,2914.9,666.8,2126.8,121.3,Maine
842,ME,3.958,1999,1253040,112.0,2.0,19.1,19.4,71.6,2762.7,601.1,2026.4,135.2,Maine
843,ME,3.367,2000,1274923,109.6,1.2,25.1,19.4,63.9,2510.2,531.4,1875.1,103.7,Maine
844,ME,3.833,2001,1284470,111.7,1.5,25.4,20.6,64.3,2581.1,537.0,1914.0,130.1,Maine
845,ME,4.35,2002,1294894,107.8,1.1,29.1,20.9,56.8,2547.3,537.9,1899.1,110.4,Maine
846,ME,4.975,2003,1309205,108.6,1.2,27.0,22.1,58.3,2450.2,502.5,1836.5,111.2,Maine
847,ME,4.658,2004,1314985,103.7,1.4,24.0,22.0,56.4,2413.7,482.2,1832.4,99.1,Maine
848,ME,4.883,2005,1318220,112.0,1.4,24.7,24.5,61.8,2419.0,479.7,1837.0,102.0,Maine
849,ME,4.583,2006,1321574,116.0,1.7,25.8,29.0,59.5,2546.8,518.0,1926.9,101.9,Maine
850,ME,4.667,2007,1317207,118.8,1.5,29.8,26.5,61.0,2448.3,512.1,1839.3,96.9,Maine
851,ME,5.5,2008,1316456,119.4,2.4,28.8,25.3,63.0,2463.7,498.2,1875.9,89.6,Maine
852,ME,8.092,2009,1318301,119.9,2.0,28.4,30.3,59.2,2405.1,510.4,1817.1,77.5,Maine
853,ME,8.15,2010,1327379,122.1,1.8,29.3,31.0,60.0,2478.6,554.8,1849.3,74.5,Maine
854,ME,7.917000000000001,2011,1328544,123.3,2.0,29.7,27.9,63.8,2546.3,592.0,1873.2,81.1,Maine
855,ME,7.475,2012,1328501,122.4,2.0,28.0,31.6,60.8,2514.0,562.7,1876.6,74.6,Maine
856,ME,6.667000000000001,2013,1328702,132.5,1.8,27.5,25.2,68.3,2292.0,487.7,1735.8,68.6,Maine
857,ME,5.625,2014,1330089,127.8,1.6,27.1,22.9,66.9,1986.4,378.2,1548.2,60.1,Maine
858,MI,9.4,1976,9104000,646.0,11.1,36.1,332.6,266.1,5832.2,1668.5,3550.6,613.1,Michigan
859,MI,8.208,1977,9129000,584.7,9.3,38.9,261.9,274.6,5227.3,1522.7,3159.0,545.5,Michigan
860,MI,6.992000000000001,1978,9189000,577.2,10.6,39.6,219.3,307.7,5016.9,1444.3,3046.7,525.9,Michigan
861,MI,7.7829999999999995,1979,9208000,614.2,9.1,44.5,219.6,341.1,5532.8,1507.5,3423.2,602.1,Michigan
862,MI,12.325,1980,9228128,639.5,10.2,46.6,244.0,338.6,6036.4,1741.3,3710.2,584.9,Michigan
863,MI,12.425,1981,9201000,641.9,9.4,47.5,257.5,327.6,6212.2,1862.1,3714.9,635.2,Michigan
864,MI,15.383,1982,9109000,656.6,9.1,46.6,271.1,329.7,6128.0,1813.1,3623.1,691.7,Michigan
865,MI,14.367,1983,9069000,716.7,10.0,56.1,285.3,365.3,5760.8,1691.9,3331.3,737.6,Michigan
866,MI,11.225,1984,9075000,760.1,9.7,64.8,306.7,378.9,5795.9,1644.2,3285.9,865.9,Michigan
867,MI,9.967,1985,9088000,734.1,11.2,67.6,292.4,362.9,5632.2,1527.2,3277.1,827.8,Michigan
868,MI,8.842,1986,9145000,803.9,11.3,67.4,301.3,423.9,5687.6,1509.5,3377.7,800.4,Michigan
869,MI,8.308,1987,9200000,780.1,12.2,67.2,276.5,424.2,5676.7,1452.2,3472.5,752.0,Michigan
870,MI,7.492000000000001,1988,9300000,741.7,10.8,69.5,241.1,420.3,5342.7,1314.6,3287.0,741.1,Michigan
871,MI,7.132999999999999,1989,9273000,709.2,10.7,71.4,222.3,404.7,5259.2,1224.8,3311.7,722.6,Michigan
872,MI,7.617000000000001,1990,9295297,790.4,10.4,77.6,234.0,468.4,5204.4,1143.3,3347.4,713.7,Michigan
873,MI,9.217,1991,9368000,803.1,10.8,78.7,243.3,470.3,5335.0,1186.2,3469.1,679.7,Michigan
874,MI,8.982999999999999,1992,9437000,770.1,9.9,80.0,221.5,458.6,4840.5,1041.2,3173.5,625.8,Michigan
875,MI,7.225,1993,9478000,791.5,9.8,71.1,238.5,472.1,4661.0,982.7,3063.2,615.0,Michigan
876,MI,6.0,1994,9496000,766.1,9.8,70.8,228.9,456.7,4679.1,967.2,3055.7,656.1,Michigan
877,MI,5.267,1995,9549000,687.8,8.5,62.0,187.3,430.1,4495.0,909.7,2939.7,645.5,Michigan
878,MI,4.9,1996,9594000,635.3,7.5,57.0,176.2,394.6,4482.2,895.4,2886.3,700.5,Michigan
879,MI,4.275,1997,9774000,590.0,7.8,51.9,152.8,377.5,4326.9,825.9,2832.6,668.4,Michigan
880,MI,3.908,1998,9817000,620.8,7.3,50.4,155.8,407.3,4062.1,837.8,2630.0,594.3,Michigan
881,MI,3.717,1999,9863775,574.9,7.0,49.2,143.0,375.7,3750.0,778.0,2396.2,575.8,Michigan
882,MI,3.608,2000,9938444,555.0,6.7,50.6,138.0,359.7,3554.9,702.2,2291.9,560.7,Michigan
883,MI,5.192,2001,10006266,553.9,6.7,52.6,129.3,365.3,3521.3,719.9,2265.7,535.7,Michigan
884,MI,6.257999999999999,2002,10043221,540.7,6.8,53.4,118.0,362.6,3336.2,706.6,2134.4,495.1,Michigan
885,MI,7.167000000000001,2003,10082364,511.3,6.1,54.3,111.6,339.3,3278.6,677.6,2068.3,532.7,Michigan
886,MI,7.058,2004,10104206,492.2,6.4,54.3,112.2,319.4,3066.1,635.7,1929.8,500.6,Michigan
887,MI,6.775,2005,10100833,554.0,6.2,51.5,132.1,363.9,3098.0,698.2,1922.0,478.0,Michigan
888,MI,7.0,2006,10095643,564.4,7.1,53.0,140.9,363.4,3225.1,755.9,1973.0,496.2,Michigan
889,MI,7.0329999999999995,2007,10071822,533.8,6.6,45.6,132.7,349.0,3063.5,747.4,1899.2,416.9,Michigan
890,MI,7.983,2008,10003422,514.9,5.5,45.1,132.4,331.9,2950.0,747.6,1844.9,357.4,Michigan
891,MI,13.658,2009,9969727,499.8,6.2,45.4,124.6,323.5,2848.8,762.8,1791.7,294.3,Michigan
892,MI,12.592,2010,9877143,493.0,5.9,47.9,116.7,322.5,2748.8,752.7,1718.6,277.5,Michigan
893,MI,10.383,2011,9876801,442.8,6.2,44.0,103.9,288.6,2544.6,706.3,1586.2,252.2,Michigan
894,MI,9.117,2012,9882519,455.0,7.1,46.9,105.5,295.5,2522.1,663.4,1604.9,253.8,Michigan
895,MI,8.8,2013,9898193,452.2,6.3,45.5,102.0,275.3,2325.0,568.3,1513.3,243.3,Michigan
896,MI,7.25,2014,9909877,427.3,5.4,40.9,80.9,277.7,2043.9,445.9,1384.5,213.5,Michigan
897,MN,5.875,1976,3965000,189.0,2.3,18.3,80.4,87.9,4142.1,1122.1,2672.8,347.1,Minnesota
898,MN,5.2829999999999995,1977,3975000,193.8,2.7,19.5,85.9,85.8,4037.0,1134.7,2559.3,343.1,Minnesota
899,MN,3.892,1978,4008000,189.6,2.0,19.9,85.1,82.6,3954.5,1093.7,2536.1,324.7,Minnesota
900,MN,4.225,1979,4060000,221.0,2.3,21.5,92.5,104.8,4171.8,1112.9,2729.7,329.2,Minnesota
901,MN,5.775,1980,4061235,227.8,2.6,23.2,99.1,102.9,4571.7,1246.0,3029.9,295.9,Minnesota
902,MN,5.8,1981,4090000,228.5,2.1,25.8,104.3,96.3,4508.2,1277.6,2978.8,251.8,Minnesota
903,MN,7.9,1982,4133000,219.3,2.3,22.7,101.3,92.9,4235.4,1182.1,2815.8,237.6,Minnesota
904,MN,8.017000000000001,1983,4144000,190.9,1.7,22.4,79.6,87.2,3843.3,1075.6,2558.7,209.0,Minnesota
905,MN,6.3,1984,4162000,211.5,1.8,25.3,71.1,113.3,3630.0,990.9,2432.5,206.6,Minnesota
906,MN,5.992000000000001,1985,4193000,256.4,2.1,29.6,85.8,138.9,3877.8,1017.5,2598.5,261.9,Minnesota
907,MN,5.5329999999999995,1986,4214000,284.6,2.5,31.8,102.0,148.3,4077.6,1004.2,2785.3,288.1,Minnesota
908,MN,5.132999999999999,1987,4246000,285.4,2.6,33.9,102.5,146.3,4330.4,1068.9,2960.1,301.4,Minnesota
909,MN,4.283,1988,4306000,290.1,2.9,31.0,94.7,161.4,4024.7,909.6,2775.8,339.3,Minnesota
910,MN,4.342,1989,4353000,288.3,2.5,31.3,94.8,159.6,4094.9,896.9,2818.1,379.9,Minnesota
911,MN,4.783,1990,4375099,306.1,2.7,34.0,92.7,176.7,4232.7,907.2,2959.9,365.6,Minnesota
912,MN,5.1579999999999995,1991,4432000,316.0,3.0,39.8,98.0,175.3,4180.2,853.6,2963.2,363.4,Minnesota
913,MN,5.125,1992,4480000,338.0,3.3,41.1,109.5,184.1,4252.7,889.7,3007.8,355.2,Minnesota
914,MN,4.958,1993,4517000,353.9,3.4,61.9,112.7,175.8,4059.0,844.5,2872.0,342.6,Minnesota
915,MN,4.083,1994,4567000,359.0,3.2,59.7,117.6,178.6,3982.0,791.7,2875.9,314.3,Minnesota
916,MN,3.758,1995,4610000,356.1,3.9,56.2,123.7,172.2,4141.2,797.3,3002.5,341.5,Minnesota
917,MN,3.975,1996,4658000,338.8,3.6,50.0,115.6,169.7,4124.3,762.5,2977.1,384.8,Minnesota
918,MN,3.267,1997,4686000,337.8,2.8,52.2,114.7,168.1,4076.1,752.6,2942.2,381.3,Minnesota
919,MN,2.7,1998,4725000,310.2,2.6,49.9,92.5,165.2,3736.3,687.5,2723.6,325.2,Minnesota
920,MN,2.758,1999,4775508,274.0,2.8,42.7,82.0,146.5,3323.6,580.2,2465.4,278.0,Minnesota
921,MN,3.15,2000,4919479,280.8,3.1,45.5,75.5,156.7,3207.6,530.9,2403.7,273.0,Minnesota
922,MN,3.767,2001,4984535,263.7,2.4,44.9,75.4,141.1,3311.2,511.5,2498.1,301.6,Minnesota
923,MN,4.5,2002,5024791,267.2,2.2,45.2,78.4,141.4,3264.3,557.9,2430.9,275.5,Minnesota
924,MN,4.875,2003,5064172,262.9,2.5,41.3,77.1,142.0,3113.3,546.9,2294.9,271.5,Minnesota
925,MN,4.683,2004,5096546,269.8,2.2,41.7,79.9,146.1,3041.6,550.3,2226.1,265.2,Minnesota
926,MN,4.067,2005,5126739,297.0,2.2,44.0,92.1,158.9,3088.0,579.6,2230.0,279.0,Minnesota
927,MN,3.992,2006,5167101,310.5,2.4,31.8,105.3,170.9,3082.5,586.5,2239.0,257.0,Minnesota
928,MN,4.567,2007,5197621,289.6,2.2,36.0,91.8,159.6,3044.8,571.7,2229.7,243.3,Minnesota
929,MN,5.442,2008,5220393,265.4,2.1,34.6,80.1,148.6,2864.1,508.7,2160.1,195.3,Minnesota
930,MN,7.767,2009,5266214,244.5,1.4,34.0,68.7,140.4,2644.9,485.7,1996.9,162.3,Minnesota
931,MN,7.4079999999999995,2010,5310658,235.7,1.8,33.9,63.8,136.2,2569.0,459.7,1947.6,161.7,Minnesota
932,MN,6.492000000000001,2011,5347299,230.5,1.4,39.5,63.3,126.2,2546.8,480.3,1914.1,152.4,Minnesota
933,MN,5.617000000000001,2012,5379646,230.9,1.8,30.4,64.6,134.0,2568.1,471.7,1939.1,157.2,Minnesota
934,MN,4.967,2013,5422060,234.4,2.1,26.8,67.8,127.4,2419.6,418.9,1853.8,146.9,Minnesota
935,MN,4.158,2014,5457173,229.1,1.6,26.6,67.6,123.3,2297.5,380.7,1763.5,153.3,Minnesota
936,MO,6.25,1976,4778000,449.4,9.3,27.1,204.1,208.9,4584.7,1403.2,2794.9,386.6,Missouri
937,MO,6.0329999999999995,1977,4801000,460.4,9.6,28.3,189.0,233.5,4120.8,1318.3,2424.2,378.4,Missouri
938,MO,4.908,1978,4860000,467.9,10.4,28.0,184.0,245.5,4059.5,1345.2,2345.5,368.8,Missouri
939,MO,4.8,1979,4868000,527.2,11.2,33.6,210.9,271.4,4412.7,1446.7,2555.4,410.6,Missouri
940,MO,7.2,1980,4901288,554.5,11.1,32.6,223.6,287.2,4878.6,1668.9,2795.1,414.6,Missouri
941,MO,7.65,1981,4938000,540.2,10.4,29.7,215.2,284.8,4811.2,1583.1,2846.6,381.4,Missouri
942,MO,9.242,1982,4951000,506.5,9.7,25.9,193.0,278.0,4441.3,1391.3,2714.3,335.8,Missouri
943,MO,9.883,1983,4970000,477.2,8.1,26.8,167.9,274.4,4052.7,1217.2,2517.9,317.5,Missouri
944,MO,7.1579999999999995,1984,5008000,460.7,7.1,26.5,140.8,286.2,3836.3,1115.5,2391.2,329.7,Missouri
945,MO,6.525,1985,5029000,503.5,8.1,29.2,147.6,318.5,3862.5,1098.7,2399.1,364.8,Missouri
946,MO,6.207999999999999,1986,5066000,578.6,9.2,29.2,170.2,370.0,4075.5,1136.1,2500.5,438.9,Missouri
947,MO,6.275,1987,5103000,544.6,8.3,28.9,164.1,343.3,4162.8,1111.3,2625.2,426.3,Missouri
948,MO,5.7170000000000005,1988,5139000,552.5,8.0,29.3,168.1,347.1,4292.2,1140.4,2717.4,434.4,Missouri
949,MO,5.542000000000001,1989,5159000,632.6,7.9,30.8,195.0,398.9,4494.6,1135.8,2835.2,523.6,Missouri
950,MO,5.832999999999999,1990,5117073,715.3,8.8,32.5,216.4,457.6,4405.3,1065.8,2800.2,539.4,Missouri
951,MO,6.582999999999999,1991,5158000,763.0,10.5,34.0,251.1,467.4,4652.6,1253.3,2840.9,558.5,Missouri
952,MO,6.175,1992,5193000,740.4,10.5,36.5,226.9,466.5,4356.7,1100.1,2759.3,497.4,Missouri
